color,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,genres,cast_total_facebook_likes,facenumber_in_poster,plot_keywords,language,country,content_rating,budget,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes
'Color', '97', '31', '562', '2000', 'Comedy|Drama|Romance', '5519', '4', 'friend|night|party|sex scene|sister', 'English', 'USA', 'R', '23000000', '2011', '2000', '2.35', '0'
'Color', '92', '22', '0', '2', 'Family|Fantasy|Music', '2', '0', 'christmas|lifting female in air|lifting male in air|lifting someone into the air|little girl', 'English', 'USA', 'G', '19000000', '1993', '0', '1.85', '238'
'Color', '116', '500', '530', '12000', 'Crime|Drama|Music|Thriller', '14579', '2', '1930s|election|female frontal nudity|kansas city|politician', 'English', 'France', 'R', '19000000', '1996', '1000', '1.85', '228'
'Color', '90', '15', '16000', '87000', 'Drama|Horror|Mystery|Thriller', '120797', '0', 'ghost|haunted house|murder|nightmare|priest', 'English', 'USA', 'R', '19000000', '2005', '17000', '2.35', '0'
'Color', '81', '0', '836', '12000', 'Comedy|Drama', '25489', '0', 'book|orchid|screenwriter|thief|twin', 'English', 'USA', 'R', '19000000', '2002', '11000', '1.85', '0'
' Black and White', '97', '0', '233', '654', 'Horror', '1876', '8', 'apocalypse|mercenary|skyscraper|urban setting|zombie apocalypse', 'English', 'Canada', 'R', '15000000', '2005', '529', '2.35', '0'
'Color', '118', '0', '551', '40000', 'Adventure|Comedy|Drama', '43105', '0', 'american dream|convertible|drugs|journalist|lawyer', 'English', 'USA', 'R', '18500000', '1998', '693', '2.35', '15000'
'Color', '100', '0', '985', '3000', 'Comedy|Fantasy|Romance', '7252', '3', 'genetics|heaven|lie|screenwriter|truth', 'English', 'USA', 'PG-13', '18500000', '2009', '2000', '1.85', '13000'
'Color', '97', '89', '329', '920', 'Comedy', '2771', '3', 'broken leg|friendship|jewish|topless female nudity|urination', 'English', 'USA', 'R', '18000000', '2014', '798', '2.35', '21000'
'Color', '114', '55', '360', '789', 'Action|Comedy|Crime|Fantasy', '2085', '0', 'bank|bank clerk|gangster|loki|mask', 'English', 'USA', 'PG-13', '18000000', '1994', '424', '1.85', '0'
'Color', '130', '545', '697', '15000', 'Comedy|Drama|Family|Fantasy|Romance', '28018', '1', 'friend|job|new york city|toy|wish', 'English', 'USA', 'PG', '18000000', '1988', '11000', '1.85', '0'
'Color', '82', '119', '6', '332', 'Comedy', '505', '1', 'california|city|kazakhstan|travel|tv reporter', 'English', 'USA', 'R', '18000000', '2006', '165', '1.85', '0'
'Color', '96', '126', '584', '2000', 'Comedy|Romance', '4380', '1', 'blonde|harvard|law|law school|sorority', 'English', 'USA', 'PG-13', '18000000', '2001', '788', '2.35', '0'
'Color', '105', '12000', '643', '12000', 'Action|Adventure|Sci-Fi', '14762', '1'," ""dying planet|planet|regaining one's memory|sacrifice|stabbed to death""", 'English', 'USA', 'PG', '17000000', '1984', '664', '2.35', '0'
'Color', '122', '301', '457', '1000', 'Drama|Horror|Thriller', '2759', '0', 'death|demonic possession|exorcism|lawyer|priest', 'English', 'USA', 'PG-13', '20000000', '2005', '539', '2.35', '0'
'Color', '88', '31', '489', '1000', 'Comedy|Romance', '2604', '1', 'aquarium|fish|fish tank|gigolo|norwegian', 'English', 'USA', 'R', '17000000', '1999', '489', '1.85', '0'
'Color', '110', '179', '734', '12000', 'Action|Drama|Fantasy|Mystery|Thriller', '15044', '1', 'bible quote|chaos|faith|riot|shrine', 'English', 'USA', 'PG-13', '16000000', '2014', '1000', '2.35', '31000'
'Color', '103', '15', '172', '723', 'Comedy|Drama|Romance', '1615', '0', 'christmas|cruelty|ring|secret|tension', 'English', 'USA', 'PG-13', '17000000', '2005', '552', '1.85', '0'
' Black and White', '106', '8', '521', '748', 'Comedy|Drama', '3956', '4', 'barbecue|barbershop|blaxploitation|marriage|politics', 'English', 'USA', 'PG-13', '18000000', '2004', '656', '1.85', '265'
'Color', '98', '72', '566', '1000', 'Comedy|Crime|Drama', '3151', '2', 'bartender|christmas|christmas eve|department store|drink', 'English', 'USA', 'R', '18000000', '2003', '624', '1.85', '10000'
'Color', '68', '116', '481', '8000', 'Comedy|Crime', '10557', '2', 'cartoon on tv|reference to frankenstein|reference to jimi hendrix|scene during end credits|surrealism', 'English', 'USA', 'PG-13', '17000000', '1997', '503', '2.35', '0'
'Color', '94', '52', '261', '567', 'Comedy|Family|Romance', '2259', '10', 'family restaurant|greek|remarriage|suburb|wedding', 'English', 'USA', 'PG-13', '18000000', '2016', '312', '2.35', '19000'
'Color', '99', '42', '557', '975', 'Comedy|Family', '3567', '2', 'brother|middle school|no opening credits|photograph|school', 'English', 'USA', 'PG', '21000000', '2011', '569', '2.35', '0'
'Color', '107', '323', '794', '1000', 'Action|Horror|Sci-Fi', '4223', '1', 'box office hit|commando|death of friend|jungle|severed arm', 'English', 'USA', 'R', '15000000', '1987', '1000', '1.85', '13000'
'Color', '180', '869', '521', '692', 'Biography|Drama|History|Music', '3076', '0', '1800s|classical composer|composer|first person narration|opera', 'English', 'USA', 'R', '18000000', '1984', '670', '2.35', '16000'
'Color', '89', '29', '458', '2000', 'Horror|Mystery', '4867', '0', 'friend|hotel|killer|murder|prom', 'English', 'USA', 'PG-13', '20000000', '2008', '690', '2.35', '1000'
'Color', '97', '70', '625', '2000', 'Comedy', '5032', '4', 'bully|clique|high school|high school girl|secret', 'English', 'USA', 'PG-13', '17000000', '2004', '1000', '1.85', '0'
'Color', '113', '22', '148', '727', 'Comedy|Drama|Romance', '1310', '1', 'author|book|vacation|villa|writer', 'English', 'USA', 'PG-13', '18000000', '2003', '171', '1.85', '0'
'Color', '131', '500', '555', '1000', 'Drama|Mystery', '3261', '0', 'country house|murder|producer|servant|shooting party', 'English', 'UK', 'R', '19800000', '2001', '559', '2.35', '0'
'Color', '103', '0', '805', '12000', 'Comedy|Drama|Fantasy|Romance', '14672', '0', 'alternate history|alternate timeline|divorce|high school|reunion', 'English', 'USA', 'PG-13', '18000000', '1986', '899', '1.85', '0'
'Color', '119', '0', '529', '15000', 'Comedy|Drama|Romance', '21668', '8', 'actor|artist|broadway play|replacement|stage', 'English', 'USA', 'R', '18000000', '2014', '6000', '1.85', '114000'
'Color', '98', '11000', '218', '594', 'Drama', '1353', '1', 'congenital liar|mental breakdown|self deception|snob|talking to oneself', 'English', 'USA', 'PG-13', '18000000', '2013', '268', '2.35', '36000'
'Color', '111', '521', '64', '97', 'Drama|History|Thriller', '313', '0', 'flight|passenger|plane|september 11 2001|terrorist', 'English', 'USA', 'R', '15000000', '2006', '68', '2.35', '0'
'Color', '94', '23', '582', '2000', 'Drama|Music|Romance', '4868', '2', 'choreographer|dance|dancer|dancing|hip hop', 'English', 'USA', 'PG-13', '25000000', '2003', '1000', '1.85', '0'
'Color', '122', '380', '2000', '18000', 'Drama|History|War', '32930', '3', 'army|black soldier|military uniform|prejudice|u.s. civil war', 'English', 'USA', 'R', '18000000', '1989', '11000', '1.85', '0'
'Color', '81', '8', '341', '844', 'Action|Comedy', '2653', '2', '1990s|dentist|hit with a door|martial arts|museum', 'English', 'USA', 'PG-13', '18000000', '1996', '456', '1.85', '588'
'Color', '89', '0', '606', '2000', 'Fantasy|Horror', '4877', '0', 'california|fog|leper|lighthouse|ship', 'English', 'USA', 'R', '1000000', '1980', '826', '2.35', '7000'
'Color', '106', '80', '723', '2000', 'Biography|Drama|Family|Sport', '5024', '1', 'christian|christian film|shark|surfer|surfing', 'English', 'USA', 'PG', '18000000', '2011', '795', '2.35', '15000'
'Color', '86', '62', '59', '390', 'Comedy|Crime|Drama', '727', '1', 'male pubic hair|mall|police detective|pubic hair|security guard', 'English', 'USA', 'R', '18000000', '2009', '258', '2.35', '0'
'Color', '103', '130', '406', '691', 'Action|Adventure|Fantasy', '2481', '1', 'gods|princess|queen|rescue|wizard', 'English', 'USA', 'PG', '18000000', '1984', '476', '2.35', '2000'
' Black and White', '121', '17000', '356', '22000', 'Biography|Drama|Sport', '23008', '1', 'boxing|domestic violence|hot temper|jealousy|rage', 'English', 'USA', 'R', '18000000', '1980', '394', '1.85', '0'
'Color', '109', '7', '827', '2000', 'Drama|Romance', '4947', '0', 'florist|motivational speaker|self help guru|seminar|widower', 'English', 'USA', 'PG-13', '18000000', '2009', '980', '1.85', '0'
'Color', '109', '272', '124', '155', 'Adventure|Fantasy|Mystery|Thriller', '605', '1', 'cult|death|delusion|girl|sherlock holmes', 'English', 'USA', 'PG-13', '18000000', '1985', '144', '1.85', '0'
'Color', '123', '64', '637', '808', 'Comedy|Drama|Musical|Romance', '5734', '0', 'new york|performing arts|school|student|teacher', 'English', 'USA', 'PG', '18000000', '2009', '720', '2.35', '0'
'Color', '94', '0', '223', '11000', 'Adventure|Biography|Drama|Thriller', '11984', '0', 'alone|aron ralston|based on autobiography|canyon|survival', 'English', 'USA', 'R', '18000000', '2010', '642', '1.85', '63000'
'Color', '94', '11000', '975', '11000', 'Comedy|Crime', '23283', '0', 'apartment building|crook|new york city|three word title|written and directed by cast member', 'English', 'USA', 'PG', '18000000', '2000', '11000', '1.85', '812'
'Color', '115', '13', '111', '757', 'Drama|Music|Romance', '1201', '2', 'ballet|dance|dancer|dancing|love', 'English', 'USA', 'PG-13', '18000000', '2000', '220', '2.35', '0'
'Color', '107', '24', '85', '10000', 'Comedy', '10691', '13', 'christmas|family dinner|husband wife conflict|husband wife kiss|large family', 'English', 'USA', 'PG-13', '17000000', '2015', '566', '2.35', '0'
'Color', '91', '38', '362', '17000', 'Comedy|Crime', '18711', '0', 'caper|computer genius|dog|heist|security chief', 'English', 'USA', 'PG', '18000000', '2004', '632', '1.85', '591'
'Color', '125', '34', '1000', '16000', 'Drama', '21622', '0', 'cancer|construction|house|house construction|neighbor', 'English', 'USA', 'R', '18000000', '2001', '4000', '2.35', '0'
'Color', '122', '0', '816', '14000', 'Biography|Drama', '28933', '0', 'apple computer|box office flop|computer|dialogue driven|father daughter relationship', 'English', 'UK', 'R', '30000000', '2015', '13000', '2.35', '23000'
'Color', '90', '44', '729', '12000', 'Comedy|Drama|Romance', '16004', '2', 'alter ego|boarding school|love|masturbation|teen movie', 'English', 'USA', 'R', '18000000', '2009', '904', '1.85', '0'
'Color', '98', '28', '102', '372', 'Action|Adventure|Western', '927', '0', 'ambush|hero|masked hero|outlaw|texas ranger', 'English', 'USA', 'PG', '18000000', '1981', '262', '2.35', '346'
'Color', '109', '128', '1000', '11000', 'Drama|Thriller', '14995', '0', 'canal|panama|president|spy|tailor', 'English', 'USA', 'R', '18000000', '2001', '2000', '2.35', '813'
'Color', '90', '31', '179', '210', 'Action|Crime|Thriller', '676', '1', 'die hard scenario|earth viewed from space|race against time|race car driver|title at the end', 'English', 'USA', 'PG-13', '18000000', '2013', '193', '2.35', '4000'
'Color', '112', '0', '177', '805', 'Drama', '1466', '0', 'ice|ice storm|storm|thanksgiving|virgin', 'English', 'USA', 'R', '18000000', '1997', '223', '1.85', '0'
'Color', '94', '0', '197', '712', 'Comedy|Drama|Romance', '1673', '2', 'four word title|grandparent grandchild relationship|reference to facebook|reference to the internet|singer', 'English', 'USA', 'PG-13', '18000000', '2014', '341', '2.35', '3000'
'Color', '105', '6', '371', '723', 'Adventure|Comedy', '2368', '1', 'beverly hills hotel|divorce|girl|troop|wilderness', 'English', 'USA', 'PG', '18000000', '1989', '422', '1.37', '0'
'Color', '104', '109', '202', '405', 'Comedy|Drama|Romance', '847', '2', 'diva|marriage|open marriage|revenge|social climber', 'English', 'Canada', 'R', '18000000', '2004', '204', '1.85', '562'
'Color', '112', '213', '45', '567', 'Drama|Romance', '711', '0', 'blindfolded woman|control|male dominance|sex game|sex in public', 'English', 'USA', 'R', '17000000', '1986', '67', '1.85', '0'
'Color', '108', '25', '94', '1000', 'Action|Adventure|Fantasy', '1263', '0', 'apprentice|dragon|king|kingdom|wizard', 'English', 'USA', 'PG', '18000000', '1981', '115', '2.35', '0'
'Color', '112', '97', '231', '577', 'Biography|Drama|Romance', '1341', '2', 'countess|leo tolstoy|russian|wealth|writing', 'English', 'Germany', 'R', '13000000', '2009', '416', '2.35', '0'
' Black and White', '127', '13000', '940', '40000', 'Biography|Comedy|Drama', '56585', '1', '1950s|director|friend|friendship|transvestism', 'English', 'USA', 'R', '18000000', '1994', '13000', '1.85', '0'
'Color', '111', '655', '405', '24000', 'Drama', '39307', '1', 'baseball|baseball practice|escaped convict|neighbor|tied to a chair', 'English', 'USA', 'PG-13', '18000000', '2013', '14000', '2.35', '0'
'Color', '126', '44', '9', '627', 'Adventure|Biography|Drama|History|War', '653', '0', 'epic|genghis khan|one word title|slave|starving', 'Mongolian', 'Russia', 'R', '20000000', '2007', '12', '2.35', '0'
'Color', '114', '0', '1000', '27000', 'Action|Crime|Thriller', '46944', '4', 'accountant|finger gun|homosexual|killed in an elevator|painting', 'English', 'UK', 'R', '18000000', '2008', '18000', '2.35', '12000'
'Color', '99', '379', '251', '456', 'Action|Sci-Fi', '1356', '2', 'dictator|electronic music score|one word title|secret headquarters|soldier', 'English', 'USA', 'PG', '20000000', '1982', '278', '1.85', '0'
'Color', '150', '0', '401', '597', 'Drama', '1645', '0', 'classic literature|denmark|funeral|madness|prince', 'English', 'UK', 'PG-13', '18000000', '1996', '591', '2.2', '0'
'Color', '112', '337', '201', '4000', 'Adventure|Drama|Sci-Fi|Thriller', '5671', '0', 'cult|father son relationship|gas station|on the run|supernatural ability', 'English', 'Greece', 'PG-13', '18000000', '2016', '820', '2.35', '0'
'Color', '108', '11000', '922', '11000', 'Comedy|Romance', '14843', '2', 'love at first sight|new york city|sex|teacher|writer', 'English', 'USA', 'R', '18000000', '2003', '944', '2.35', '827'
'Color', '116', '6', '212', '25000', 'Biography|Drama|Romance|War', '39463', '2', 'japanese soldier|physical torture|pow camp|prisoner of war|reference to adolf hitler', 'English', 'Australia', 'R', '18000000', '2013', '14000', '2.35', '18000'
' Black and White', '144', '0', '16', '63', 'Drama|Mystery', '167', '0', 'children|doctor|mysterious event|pastor|small village', 'German', 'Germany', 'R', '12000000', '2009', '43', '1.85', '0'
'Color', '93', '28', '415', '1000', 'Action|Horror|Romance|Sci-Fi|Thriller', '2319', '2', 'arizona|death|gang|police|sheriff', 'English', 'USA', 'R', '2700000', '1986', '695', '1.85', '0'
'Color', '103', '154', '576', '1000', 'Crime|Drama|Mystery|Thriller', '4094', '0', 'male in shower|murder|neighbor neighbor relationship|remote control car|sex scene', 'English', 'USA', 'R', '18000000', '2002', '783', '1.85', '2000'
'Color', '121', '0', '353', '854', 'Action|Drama|History|Romance|War|Western', '2705', '2', 'american|battalion|catholic|mexican|sergeant', 'English', 'Spain', 'R', '11350000', '1999', '578', '2.35', '271'
'Color', '105', '2', '69', '805', 'Action|Animation|Sci-Fi|Thriller', '1185', '0', 'future|kidnapping|missing file|paris france|year 2054', 'English', 'France', 'R', '14000000', '2006', '306', '2.35', '0'
'Color', '119', '99', '778', '15000', 'Comedy', '17584', '2', 'black comedy|bromance|party|school|teen comedy', 'English', 'USA', 'R', '20000000', '2007', '833', '1.85', '0'
'Color', '98', '209', '129', '158', 'Drama|Music|Musical|Romance', '816', '2', 'audition|dance|kissing in the rain|student|subway', 'English', 'USA', 'PG-13', '23000000', '2008', '152', '1.85', '0'
'Color', '80', '19', '854', '11000', 'Action|Animation|Comedy|Crime|Family', '14385', '1', 'animal|axe|red riding hood|wolf|woodsman', 'English', 'USA', 'PG', '17500000', '2005', '979', '1.85', '0'
'Color', '121', '83', '242', '3000', 'Drama|History|War', '4142', '1', 'atrocity|central africa|ethnic warfare|united nations peace keeping force|united nations soldier', 'English', 'UK', 'PG-13', '17500000', '2004', '460', '2.35', '12000'
'Color', '94', '87', '280', '866', 'Action|Crime|Drama|Thriller', '2124', '1', 'hitman|impersonation|see through dress|topless female nudity|woman on top', 'English', 'France', 'R', '24000000', '2007', '794', '2.35', '0'
'Color', '93', '148', '170', '549', 'Drama|Family|Music|Musical', '1373', '5', 'based on stage musical|based on the bible|christmas|color in title|nativity', 'English', 'USA', 'PG', '17500000', '2013', '269', '2.35', '0'
'Color', '116', '0', '50', '109', 'Crime|Drama|Thriller', '245', '0', 'bag over head|buddhist temple|loss of friend|male bonding|nightclub', 'English', 'USA', 'R', '17500000', '2002', '67', '1.85', '204'
'Color', '101', '448', '83', '482', 'Fantasy|Horror|Thriller', '956', '0', 'curtain|haunting|mansion|mute|xeroderma pigmentosum', 'English', 'USA', 'PG-13', '17000000', '2001', '203', '1.85', '20000'
'Color', '154', '0', '604', '2000', 'Action|Adventure|Sci-Fi', '4228', '1', 'alien|human versus alien|monster|rescue mission|space marine', 'English', 'USA', 'R', '18500000', '1986', '626', '1.85', '18000'
'Color', '170', '165', '244', '453', 'Drama|Family|Musical|Romance', '1164', '1', 'colonel|flower girl|professor|street|wager', 'English', 'USA', 'Approved', '17000000', '1964', '272', '2.2', '0'
